judul,tanggal,link
[SALAH] Virus Corona adalah Sejenis “Jamur atau Mould”,24 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-virus-corona-adalah-sejenis-jamur-atau-mould
[SALAH] Video “Penerbangan dari Italia ke Ethiopia. Semua Penumpang Dinyatakan Positif”,24 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-video-penerbangan-dari-italia-ke-ethiopia-semua-penumpang-dinyatakan-positif
[SALAH] Obat Avigan yang Dipesan Jokowi adalah Obat Pembunuh Janin,24 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-obat-avigan-yang-dipesan-jokowi-adalah-obat-pembunuh-janin
[SALAH] Rekrutmen Relawan Penanganan Pasien Virus Corona oleh Dokter Irna,24 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-rekrutmen-relawan-penanganan-pasien-virus-corona-oleh-dokter-irna
[SALAH] APD dari China Dibeli dengan Uang Pribadi Prabowo,24 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-apd-dari-china-dibeli-dengan-uang-pribadi-prabowo
[SALAH] Foto “Presiden Italia Menangis Karena Tak Cukup Lahan untuk Mengubur 700an Korban Corona per Hari”,24 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-foto-presiden-italia-menangis-karena-tak-cukup-lahan-untuk-mengubur-700an-korban-corona-hari
[SALAH] Warga Dihimbau Tak Melintas di Depan Toko Spectra Dikarenakan Adanya ODP Akibat Virus Corona,24 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-warga-dihimbau-tak-melintas-di-depan-toko-spectra-dikarenakan-adanya-odp-akibat-virus-corona
[SALAH] “Bawang Merah yang Dikupas Bisa Menyedot dan Membunuh Virus dan Kuman”,23 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-bawang-merah-yang-dikupas-bisa-menyedot-dan-membunuh-virus-dan-kuman
"[SALAH] RS Premier Bintaro di-Lockdown, 19 Tenaga Medis Positif COVID-19",23 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-rs-premier-bintaro-di-lockdown-19-tenaga-medis-positif-covid-19
[SALAH] “Pasar-Pasar Tradisional di Tanjung Karang & Teluk Betung Mulai Besok Ada yang Tutup 3 Hari SD 5 Hari”,23 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-pasar-pasar-tradisional-di-tanjung-karang-teluk-betung-mulai-besok-ada-yang-tutup-3-hari-sd-5-hari
[SALAH] Ratusan Warga China yang Menetap di Indonesia Menuju Singapura karena Virus Corona,23 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-ratusan-warga-china-yang-menetap-di-indonesia-menuju-singapura-karena-virus-corona
"[SALAH] “DI WUHAN CINA KETIKA TERJADI VIRUS CORONA RAKYAT BERBONDONG2 KE MESJID, DI INDON RAKYAT DILARANG KE MESJID”",20 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-di-wuhan-cina-ketika-terjadi-virus-corona-rakyat-berbondong2-ke-mesjid-di-indon-rakyat-dilarang-ke-mesjid
[SALAH] Pesan Berantai “BUBARNYA AGAMA By Ahmad Mustofa Bisri”,20 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-pesan-berantai-bubarnya-agama-ahmad-mustofa-bisri
[SALAH] Jokowi Positif Corona,20 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-jokowi-positif-corona
[SALAH] “Ganja Mampu Menangkal COVID-19”,20 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-ganja-mampu-menangkal-covid-19
"[SALAH] Video “Sholat Jum’atan di China Menjadi Lautan Manusia, Orang Islam di Wuhan Tidak Satupun yang Kena Virus Corona”",20 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-video-sholat-jumatan-di-china-menjadi-lautan-manusia-orang-islam-di-wuhan-tidak-satupun-yang-kena-virus-corona
[SALAH] Pasar Kodya Cirebon Ditutup Mulai 20 Maret 2020,20 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-pasar-kodya-cirebon-ditutup-mulai-20-maret-2020
[SALAH] “Senjata Biologis! Video Ini Bukti Tentara AS Sebar Corona di Bus Wuhan”,20 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-senjata-biologis-video-ini-bukti-tentara-sebar-corona-di-bus-wuhan
"[SALAH] “Corona Mudah Diatasi Jika Saya Jadi Presiden CHINA, Camkan Itu”",20 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-corona-mudah-diatasi-jika-saya-jadi-presiden-china-camkan-itu
[SALAH] “Novel Terbitan 1981 Ini Sudah Prediksi Kemunculan Corona di Wuhan”,19 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-novel-terbitan-1981-ini-sudah-prediksi-kemunculan-corona-di-wuhan
"[SALAH] Video “Donald Trump Tiba2 Tak Sadarkan Diri Saat Berpidato, Dengernya Dia Udh Trkena Corona”",19 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-video-donald-trump-tiba2-tak-sadarkan-diri-saat-berpidato-dengernya-dia-udh-trkena-corona
"[SALAH] Video “Innalillahi, @CommuterLine itu Emang Paling Rawan Penularannya”",19 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-video-innalillahi-commuterline-itu-emang-paling-rawan-penularannya
"[SALAH]”Ditanya Soal Virus Corona Korlap FPI: Hanya Imam Besar Kami yg Punya Penangkal Virus Corona, Karna Imam Besar Kami Cucu Nabi”",19 Mar 2020,https://covid19.go.id/p/hoax-buster/salahdi-tanya-soal-virus-corona-korlap-fpi-hanya-imam-besar-kami-yg-punya-penangkal-virus-coronakarna-imam-besar-kami-cucu-nabi
"[SALAH] Mengonsumsi Pisang Dalam Sehari, Membuat Virus Corona Pergi",17 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-mengonsumsi-pisang-dalam-sehari-membuat-virus-corona-pergi
"[SALAH] Anjuran Mantan Menkes, Jemur Uang di Bawah Sinar Matahari Selama 30 Menit Bisa Cegah Penularan",17 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-anjuran-mantan-menkes-jemur-uang-di-bawah-sinar-matahari-selama-30-menit-bisa-cegah-penularan
[SALAH] Satu Pasien Pertama Suspect Corona Terdeteksi di Atambua,17 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-satu-pasien-pertama-suspect-corona-terdeteksi-di-atambua
[SALAH] Surat Edaran Walikota Palembang Soal Virus Corona,17 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-surat-edaran-walikota-palembang-soal-virus-corona
"[SALAH] “Antisipasi Corona, Seluruh BUMN DKI Ditutup”",17 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-antisipasi-corona-seluruh-bumn-dki-ditutup
[SALAH] COVID-19 sudah Sampai Purwakarta,16 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-covid-19-sudah-sampai-purwakarta
"[SALAH] “Sudah Mau Dimulai Lockdown per Wilayah, Lockdown di Bali Tanggal 25 Maret 2020”",16 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-sudah-mau-dimulai-lockdown-perwilayah-lockdown-di-bali-tanggal-25-maret-2020
"[SALAH] Foto “Disuruh Diam di Rumah 14 Hari Malah Sibuk Jalan2, Bukan Cuma Jalan2 Tapi Bilang Liburann Lagii”",16 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-foto-di-suruh-diam-di-rumah-14-hari-malah-sibuk-jalan2-bukan-cuma-jalan2-tapi-bilang-liburann-lagii
[SALAH] “China Akui Dokter Palestina Penemu Vaksin Corona yang Terbukti Ampuh 100 Persen”,16 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-china-akui-dokter-palestina-penemu-vaksin-corona-yang-terbukti-ampuh-100-persen
"[BERITA] 49 WN Tiongkok yang Masuk ke Sultra Ternyata Orang Baru, Bukan Pekerja Lama",16 Mar 2020,https://covid19.go.id/p/hoax-buster/berita-49-wn-tiongkok-yang-masuk-ke-sultra-ternyata-orang-baru-bukan-pekerja-lama
[SALAH] “Alkohol Bisa Membunuh Coronavirus COVID-19”,16 Mar 2020,https://covid19.go.id/p/hoax-buster/salah-alkohol-bisa-membunuh-coronavirus-covid-19
[Top 5] Topik Teratas Periksa Fakta MAFINDO Periode 7-13 Maret 2020,16 Mar 2020,https://covid19.go.id/p/hoax-buster/top-5-topik-teratas-periksa-fakta-mafindo-periode-7-13-maret-2020
