judul,tanggal,link
"Pelonggaran PPKM, Bupati Ciamis: Warga Harus Patuh Prokes!","detikNewsSelasa, 31 Agu 2021 13:51 WIB",https://news.detik.com/berita-jawa-barat/d-5703655/pelonggaran-ppkm-bupati-ciamis-warga-harus-patuh-prokes
Cek Pemenang Saldo Digital Rp 500 Ribu Buat yang Sudah Vaksin di Sini!,"detikHealthSelasa, 31 Agu 2021 13:45 WIB",https://health.detik.com/berita-detikhealth/d-5703646/cek-pemenang-saldo-digital-rp-500-ribu-buat-yang-sudah-vaksin-di-sini
Ketum PAN Cerita Jokowi Curhat Semua Lembaga Merasa Paling Kuasa,"detikNewsSelasa, 31 Agu 2021 13:42 WIB",https://news.detik.com/berita/d-5703642/ketum-pan-cerita-jokowi-curhat-semua-lembaga-merasa-paling-kuasa
"Perpanjangan PPKM, Tak Ada Lagi Zona Merah dan Oranye di Lamongan","detikNewsSelasa, 31 Agu 2021 13:40 WIB",https://news.detik.com/berita-jawa-timur/d-5703629/perpanjangan-ppkm-tak-ada-lagi-zona-merah-dan-oranye-di-lamongan
"Bukan Piknik, Ini Vaksinasi di Laguna Pantai Glagah Kulon Progo","detikTravelSelasa, 31 Agu 2021 13:31 WIB",https://travel.detik.com/travel-news/d-5703554/bukan-piknik-ini-vaksinasi-di-laguna-pantai-glagah-kulon-progo
"Kata WHO Soal Kemunculan Varian Baru C.1.2 Asal Afrika Selatan, Lebih Menular?","detikHealthSelasa, 31 Agu 2021 13:30 WIB",https://health.detik.com/berita-detikhealth/d-5703613/kata-who-soal-kemunculan-varian-baru-c12-asal-afrika-selatan-lebih-menular
Hiks! Pria Ini Menangis karena Bisa 'Dine In' Setelah Lockdown 2 Bulan,"detikFoodSelasa, 31 Agu 2021 13:30 WIB",https://food.detik.com/info-kuliner/d-5703471/hiks-pria-ini-menangis-karena-bisa-dine-in-setelah-lockdown-2-bulan
"Tertinggi di Dunia, Singapura Telah Vaksinasi 80% Populasi","detikNewsSelasa, 31 Agu 2021 13:26 WIB",https://news.detik.com/dw/d-5703606/tertinggi-di-dunia-singapura-telah-vaksinasi-80-populasi
"Bareskrim Selidiki Dugaan 1,3 Juta Data Aplikasi eHAC Kemenkes Bocor","detikNewsSelasa, 31 Agu 2021 13:26 WIB",https://news.detik.com/berita/d-5703604/bareskrim-selidiki-dugaan-13-juta-data-aplikasi-ehac-kemenkes-bocor
182 Kampung Tangguh Semeru di Jombang Dapat Bantuan Sarana dan Prasarana,"detikNewsSelasa, 31 Agu 2021 13:25 WIB",https://news.detik.com/berita-jawa-timur/d-5703660/182-kampung-tangguh-semeru-di-jombang-dapat-bantuan-sarana-dan-prasarana
Jalan Panjang Mahasiswa UNS Jadi Paduan Suara HUT ke-76 RI di Istana,"detikEduSelasa, 31 Agu 2021 13:20 WIB",https://www.detik.com/edu/perguruan-tinggi/d-5703564/jalan-panjang-mahasiswa-uns-jadi-paduan-suara-hut-ke-76-ri-di-istana
"Adu Kuat Negara Hadapi COVID-19, RI Peringkat Berapa?","detikTravelSelasa, 31 Agu 2021 13:18 WIB",https://travel.detik.com/travel-news/d-5703587/adu-kuat-negara-hadapi-covid-19-ri-peringkat-berapa
Cara dan Syarat Mendapatkan Bantuan Kemenag untuk Mushola dan Masjid,"detikNewsSelasa, 31 Agu 2021 13:15 WIB",https://news.detik.com/berita/d-5703582/cara-dan-syarat-mendapatkan-bantuan-kemenag-untuk-mushola-dan-masjid
"Aplikasi eHAC Bocor, Kemenkes Jamin PeduliLindungi Aman","detikInetSelasa, 31 Agu 2021 13:15 WIB",https://inet.detik.com/security/d-5703549/aplikasi-ehac-bocor-kemenkes-jamin-pedulilindungi-aman
"Jokowi Tinjau Vaksinasi Door to Door di Cirebon, Warga: Senang Sekali","detikNewsSelasa, 31 Agu 2021 13:14 WIB",https://news.detik.com/berita-jawa-barat/d-5703579/jokowi-tinjau-vaksinasi-door-to-door-di-cirebon-warga-senang-sekali
"Ketum PAN: Setelah 23 Tahun Amandemen Perlu Dievaluasi, Termasuk Demokrasi","detikNewsSelasa, 31 Agu 2021 13:12 WIB",https://news.detik.com/berita/d-5703576/ketum-pan-setelah-23-tahun-amandemen-perlu-dievaluasi-termasuk-demokrasi
Kemenkes Tuding Dugaan Kebocoran Data eHAC Terjadi di Pihak Mitra,"detikHealthSelasa, 31 Agu 2021 13:11 WIB",https://health.detik.com/berita-detikhealth/d-5703572/kemenkes-tuding-dugaan-kebocoran-data-ehac-terjadi-di-pihak-mitra
"Arti Warna Hijau, Oranye & Merah di PeduliLindungi, Pelajar Wajib Tahu!","detikEduSelasa, 31 Agu 2021 13:05 WIB",https://www.detik.com/edu/detikpedia/d-5703561/arti-warna-hijau-oranye--merah-di-pedulilindungi-pelajar-wajib-tahu
"Cianjur PPKM Level 2, Sekolah Diizinkan Tatap Muka-Wisata Boleh Buka","detikNewsSelasa, 31 Agu 2021 13:05 WIB",https://news.detik.com/berita-jawa-barat/d-5703559/cianjur-ppkm-level-2-sekolah-diizinkan-tatap-muka-wisata-boleh-buka
10 Anggota DPR Meninggal Dunia karena COVID Sepanjang Pandemi,"detikNewsSelasa, 31 Agu 2021 13:01 WIB",https://news.detik.com/berita/d-5703553/10-anggota-dpr-meninggal-dunia-karena-covid-sepanjang-pandemi
"4 Ribu Siswa SMA/SMK di Sidoarjo Divaksin, Usai Vaksin Vidcon Presiden Jokowi","detikNewsSelasa, 31 Agu 2021 13:01 WIB",https://news.detik.com/berita-jawa-timur/d-5703551/4-ribu-siswa-smasmk-di-sidoarjo-divaksin-usai-vaksin-vidcon-presiden-jokowi
Merespons Oposisi Publik,"detikNewsSelasa, 31 Agu 2021 13:00 WIB",https://news.detik.com/kolom/d-5703514/merespons-oposisi-publik
Kapolri Minta 'Ayo Pakai Masker dan Ayo Segera Vaksin' Digelorakan,"detikNewsSelasa, 31 Agu 2021 13:00 WIB",https://news.detik.com/berita/d-5703550/kapolri-minta-ayo-pakai-masker-dan-ayo-segera-vaksin-digelorakan
Data Pengguna eHAC Kemenkes yang Dilaporkan Bocor Sangat Lengkap,"detikInetSelasa, 31 Agu 2021 12:51 WIB",https://inet.detik.com/security/d-5703521/data-pengguna-ehac-kemenkes-yang-dilaporkan-bocor-sangat-lengkap
"Testing dan Kasus Harian Corona RI Kompak Turun, Ini Penjelasan Kemenkes","detikHealthSelasa, 31 Agu 2021 12:48 WIB",https://health.detik.com/berita-detikhealth/d-5703530/testing-dan-kasus-harian-corona-ri-kompak-turun-ini-penjelasan-kemenkes
Kajari Sumedang Musnahkan Belasan Senpi Ilegal,"detikNewsSelasa, 31 Agu 2021 12:45 WIB",https://news.detik.com/berita-jawa-barat/d-5703528/kajari-sumedang-musnahkan-belasan-senpi-ilegal
"Nadiem Makarim Dorong PT Gelar PTM Terbatas, Bagaimana Kesiapan PTN?","detikEduSelasa, 31 Agu 2021 12:37 WIB",https://www.detik.com/edu/perguruan-tinggi/d-5703454/nadiem-makarim-dorong-pt-gelar-ptm-terbatas-bagaimana-kesiapan-ptn
"Terima Hibah Rp 24 M dari Pusat, Pemkab Karawang Akan Bangun 4 TPST","detikNewsSelasa, 31 Agu 2021 12:34 WIB",https://news.detik.com/berita-jawa-barat/d-5703502/terima-hibah-rp-24-m-dari-pusat-pemkab-karawang-akan-bangun-4-tpst
Kemenkes Nonaktifkan eHAC Lama Terkait Dugaan Kebocoran Data Pengguna,"detikHealthSelasa, 31 Agu 2021 12:31 WIB",https://health.detik.com/berita-detikhealth/d-5703495/kemenkes-nonaktifkan-ehac-lama-terkait-dugaan-kebocoran-data-pengguna
"Kasus COVID-19 Terus Menurun, Okupansi Hotel di Jatim Naik 5-10%","detikNewsSelasa, 31 Agu 2021 12:28 WIB",https://news.detik.com/berita-jawa-timur/d-5703492/kasus-covid-19-terus-menurun-okupansi-hotel-di-jatim-naik-5-10
Ketua KPK Sampaikan Pesan Jokowi ke Kepala Daerah: Permudah Izin Usaha,"detikNewsSelasa, 31 Agu 2021 12:27 WIB",https://news.detik.com/berita/d-5703491/ketua-kpk-sampaikan-pesan-jokowi-ke-kepala-daerah-permudah-izin-usaha
Aturan Naik Pesawat Jawa-Bali: Tak Perlu PCR Jika Sudah Vaksin Dua Dosis,"detikFinanceSelasa, 31 Agu 2021 12:26 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5703490/aturan-naik-pesawat-jawa-bali-tak-perlu-pcr-jika-sudah-vaksin-dua-dosis
"5 Spot Glamping Hits di Indonesia, Cocok untuk Liburan Usai Pandemi","detikTravelSelasa, 31 Agu 2021 12:25 WIB",https://travel.detik.com/destination/d-5703479/5-spot-glamping-hits-di-indonesia-cocok-untuk-liburan-usai-pandemi
Jokowi: Saya Perintahkan Vaksinasi Pelajar Dilakukan Besar-besaran!,"detikNewsSelasa, 31 Agu 2021 12:21 WIB",https://news.detik.com/detiktv/d-5703481/jokowi-saya-perintahkan-vaksinasi-pelajar-dilakukan-besar-besaran
Gagal 'Check In' di Mal karena PeduliLindungi Error? Ini Kata Kemenkes,"detikHealthSelasa, 31 Agu 2021 12:16 WIB",https://health.detik.com/berita-detikhealth/d-5703475/gagal-check-in-di-mal-karena-pedulilindungi-error-ini-kata-kemenkes
"Sempat Molor Sebulan, Akhirnya Warga Bandung Divaksin Dosis Kedua","detikNewsSelasa, 31 Agu 2021 12:16 WIB",https://news.detik.com/berita-jawa-barat/d-5703474/sempat-molor-sebulan-akhirnya-warga-bandung-divaksin-dosis-kedua
"Timah Balik Keadaan, dari Rugi Jadi Untung Rp 270 M","detikFinanceSelasa, 31 Agu 2021 12:14 WIB",https://finance.detik.com/bursa-dan-valas/d-5703470/timah-balik-keadaan-dari-rugi-jadi-untung-rp-270-m
"Jokowi: Pandemi COVID Semakin Baik, Berkat Kerja Keras Kita Semua","detikNewsSelasa, 31 Agu 2021 12:13 WIB",https://news.detik.com/berita/d-5703469/jokowi-pandemi-covid-semakin-baik-berkat-kerja-keras-kita-semua
Pencari Suaka Afghanistan Dirikan Tenda Ngungsi di Kawasan Kebon Sirih,"detikNewsSelasa, 31 Agu 2021 12:05 WIB",https://news.detik.com/berita/d-5703459/pencari-suaka-afghanistan-dirikan-tenda-ngungsi-di-kawasan-kebon-sirih
Jokowi Perintahkan Vaksinasi Pelajar dan Santri Digelar Besar-besaran,"detikNewsSelasa, 31 Agu 2021 12:03 WIB",https://news.detik.com/berita/d-5703453/jokowi-perintahkan-vaksinasi-pelajar-dan-santri-digelar-besar-besaran
Apa Penyebab Varian Delta Lebih Cepat Menular? Studi Ini Ungkap Jawabannya,"detikHealthSelasa, 31 Agu 2021 12:03 WIB",https://health.detik.com/berita-detikhealth/d-5703452/apa-penyebab-varian-delta-lebih-cepat-menular-studi-ini-ungkap-jawabannya
"1,3 Juta Data Aplikasi eHAC Bocor, Kemenkes Duga dari Mitra","detikInetSelasa, 31 Agu 2021 12:02 WIB",https://inet.detik.com/security/d-5703451/13-juta-data-aplikasi-ehac-bocor-kemenkes-duga-dari-mitra
"Hanya Dibayar Rp 14,4 M, PH Mission Impossible 7 Gugat Perusahaan Asuransi","detikFinanceSelasa, 31 Agu 2021 11:52 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5703442/hanya-dibayar-rp-144-m-ph-mission-impossible-7-gugat-perusahaan-asuransi
Syukur Khofifah Sejumlah Wilayah di Jatim Turun Level Saat PPKM Diperpanjang,"detikNewsSelasa, 31 Agu 2021 11:50 WIB",https://news.detik.com/berita-jawa-timur/d-5703440/syukur-khofifah-sejumlah-wilayah-di-jatim-turun-level-saat-ppkm-diperpanjang
Kemenkes: Kebocoran Data di Aplikasi eHAC Lama,"detikInetSelasa, 31 Agu 2021 11:45 WIB",https://inet.detik.com/security/d-5703438/kemenkes-kebocoran-data-di-aplikasi-ehac-lama
Puncak HUT Trenggalek Saat Pandemi Tanpa Tumpeng Agung,"detikNewsSelasa, 31 Agu 2021 11:39 WIB",https://news.detik.com/berita-jawa-timur/d-5703476/puncak-hut-trenggalek-saat-pandemi-tanpa-tumpeng-agung
"Ada PPKM, Jokowi Waspadai Nasib Ekonomi Kuartal III-IV 2021","detikFinanceSelasa, 31 Agu 2021 11:38 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5703422/ada-ppkm-jokowi-waspadai-nasib-ekonomi-kuartal-iii-iv-2021
Jokowi Soroti Penumpukan Turis Balas Dendam di Puncak,"detikTravelSelasa, 31 Agu 2021 11:31 WIB",https://travel.detik.com/travel-news/d-5703418/jokowi-soroti-penumpukan-turis-balas-dendam-di-puncak
7 Saksi Diperiksa soal Dugaan Korupsi Pemakaman COVID-19 di Jember,"detikNewsSelasa, 31 Agu 2021 11:24 WIB",https://news.detik.com/berita-jawa-timur/d-5703397/7-saksi-diperiksa-soal-dugaan-korupsi-pemakaman-covid-19-di-jember
"Soal Dugaan Data eHac Bocor, Kemenkes Pastikan Tak Terkait PeduliLindungi","detikHealthSelasa, 31 Agu 2021 11:20 WIB",https://health.detik.com/berita-detikhealth/d-5703391/soal-dugaan-data-ehac-bocor-kemenkes-pastikan-tak-terkait-pedulilindungi
"Jokowi: Berkat Kerja Keras Semua, Situasi Negeri Akibat Pandemi Makin Baik","detikNewsSelasa, 31 Agu 2021 11:18 WIB",https://news.detik.com/detiktv/d-5703389/jokowi-berkat-kerja-keras-semua-situasi-negeri-akibat-pandemi-makin-baik
Kominfo Investigasi Laporan Data Pengguna eHAC Bocor,"detikInetSelasa, 31 Agu 2021 11:16 WIB",https://inet.detik.com/security/d-5703387/kominfo-investigasi-laporan-data-pengguna-ehac-bocor
"Meme, Mural, dan Kejenuhan Publik","detikNewsSelasa, 31 Agu 2021 11:00 WIB",https://news.detik.com/kolom/d-5703312/meme-mural-dan-kejenuhan-publik
"Sekolah Tatap Muka di Banten Dimulai Besok, IDI Beri Catatan Ini","detikNewsSelasa, 31 Agu 2021 11:00 WIB",https://news.detik.com/berita-jawa-barat/d-5703366/sekolah-tatap-muka-di-banten-dimulai-besok-idi-beri-catatan-ini
"Dunia Lagi Krisis Chip, Indonesia Bisa Apa?","detikFinanceSelasa, 31 Agu 2021 10:58 WIB",https://finance.detik.com/industri/d-5703352/dunia-lagi-krisis-chip-indonesia-bisa-apa
Waspada! 28 Warga di Riau Terpapar COVID-19 Varian Delta,"detikNewsSelasa, 31 Agu 2021 10:57 WIB",https://news.detik.com/berita/d-5703357/waspada-28-warga-di-riau-terpapar-covid-19-varian-delta
"Kota Magelang Masih PPKM Level 4, Diduga Ini Sebabnya","detikNewsSelasa, 31 Agu 2021 10:56 WIB",https://news.detik.com/berita-jawa-tengah/d-5703354/kota-magelang-masih-ppkm-level-4-diduga-ini-sebabnya
Ini Cerita Christian Sugiono Dukung Kesetaraan Gender dari Dapur,"detikFoodSelasa, 31 Agu 2021 10:46 WIB",https://food.detik.com/berita-boga/d-5703336/ini-cerita-christian-sugiono-dukung-kesetaraan-gender-dari-dapur
"Data 1,3 Juta Pengguna Aplikasi eHAC Lacak Corona Dilaporkan Bocor","detikInetSelasa, 31 Agu 2021 10:40 WIB",https://inet.detik.com/security/d-5703327/data-13-juta-pengguna-aplikasi-ehac-lacak-corona-dilaporkan-bocor
3 Pertemuan Jokowi Sepekan Terakhir Bahas COVID hingga Ibu Kota Baru,"detikNewsSelasa, 31 Agu 2021 10:39 WIB",https://news.detik.com/berita/d-5703325/3-pertemuan-jokowi-sepekan-terakhir-bahas-covid-hingga-ibu-kota-baru
"Vaksinasi Lambat, Gubernur Sumsel Singgung Stok Vaksin Corona dari Pusat","detikNewsSelasa, 31 Agu 2021 10:31 WIB",https://news.detik.com/berita/d-5703311/vaksinasi-lambat-gubernur-sumsel-singgung-stok-vaksin-corona-dari-pusat
"Mendagri Tegur 10 Bupati/Walkot Belum Bayar Nakes, Ini Daftarnya","detikNewsSelasa, 31 Agu 2021 10:28 WIB",https://news.detik.com/berita/d-5703307/mendagri-tegur-10-bupatiwalkot-belum-bayar-nakes-ini-daftarnya
"2 Bulan PPKM Diperpanjang, 50% Karyawan Hotel-Restoran di Jatim Dirumahkan","detikNewsSelasa, 31 Agu 2021 10:27 WIB",https://news.detik.com/berita-jawa-timur/d-5703305/2-bulan-ppkm-diperpanjang-50-karyawan-hotel-restoran-di-jatim-dirumahkan
"Tabung Oksigen Diburu di Tengah Corona, Pembuatan SNI Dikebut","detikFinanceSelasa, 31 Agu 2021 10:23 WIB",https://finance.detik.com/industri/d-5703406/tabung-oksigen-diburu-di-tengah-corona-pembuatan-sni-dikebut
RI Kedatangan Lagi 331 Juta Dosis Vaksin Sampai Desember,"detikFinanceSelasa, 31 Agu 2021 10:22 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5703299/ri-kedatangan-lagi-331-juta-dosis-vaksin-sampai-desember
Novelis Haruki Murakami Kritik PM Jepang Gegara Abaikan Lonjakan COVID-19,"detikHotSelasa, 31 Agu 2021 10:21 WIB",https://hot.detik.com/book/d-5703316/novelis-haruki-murakami-kritik-pm-jepang-gegara-abaikan-lonjakan-covid-19
Saran Muhammadiyah ke Jokowi: Pembangunan Ibu Kota Baru Jangan Tergesa-gesa,"detikNewsSelasa, 31 Agu 2021 10:17 WIB",https://news.detik.com/berita/d-5703294/saran-muhammadiyah-ke-jokowi-pembangunan-ibu-kota-baru-jangan-tergesa-gesa
"Menkes Pantau Perkembangan Varian Baru COVID, Salah Satunya Lambda","detikHealthSelasa, 31 Agu 2021 10:16 WIB",https://health.detik.com/detiktv/d-5703293/menkes-pantau-perkembangan-varian-baru-covid-salah-satunya-lambda
"20 Uang Rupiah Ini Sudah Tidak Berlaku, Buruan Tukar!","detikFinanceSelasa, 31 Agu 2021 10:16 WIB",https://finance.detik.com/moneter/d-5703291/20-uang-rupiah-ini-sudah-tidak-berlaku-buruan-tukar
"Palsukan Surat Corona Penumpang, 2 Sopir Travel di Bali Ditangkap","detikNewsSelasa, 31 Agu 2021 10:10 WIB",https://news.detik.com/berita/d-5703286/palsukan-surat-corona-penumpang-2-sopir-travel-di-bali-ditangkap
"Ganjil Genap di Jakarta, Lalu Lintas Jl Rasuna Said Lancar","detikNewsSelasa, 31 Agu 2021 10:07 WIB",https://news.detik.com/berita/d-5703284/ganjil-genap-di-jakarta-lalu-lintas-jl-rasuna-said-lancar
DPR Gelar Rapat Paripurna HUT Ke-76 Hari Ini,"detikNewsSelasa, 31 Agu 2021 10:03 WIB",https://news.detik.com/berita/d-5703269/dpr-gelar-rapat-paripurna-hut-ke-76-hari-ini
"Corona RI Anjlok Malah Bikin Khawatir, Pakar Ingatkan Ancaman Gelombang Baru","detikHealthSelasa, 31 Agu 2021 10:03 WIB",https://health.detik.com/berita-detikhealth/d-5703267/corona-ri-anjlok-malah-bikin-khawatir-pakar-ingatkan-ancaman-gelombang-baru
"80 Ribu Guru di Surabaya Belum Tervaksin COVID-19, PR Pemkot Sebelum PTM","detikNewsSelasa, 31 Agu 2021 10:01 WIB",https://news.detik.com/berita-jawa-timur/d-5703250/80-ribu-guru-di-surabaya-belum-tervaksin-covid-19-pr-pemkot-sebelum-ptm
Vaksinasi Karyawan TelkomGroup Mendekati 100%,"detikNewsSelasa, 31 Agu 2021 09:52 WIB",https://news.detik.com/berita/d-5703249/vaksinasi-karyawan-telkomgroup-mendekati-100
Daftar Lengkap Wilayah di Jatim yang Terapkan PPKM Level 2 - 4,"detikNewsSelasa, 31 Agu 2021 09:50 WIB",https://news.detik.com/berita-jawa-timur/d-5703238/daftar-lengkap-wilayah-di-jatim-yang-terapkan-ppkm-level-2---4
"Sri Mulyani Sebut Ekonomi RI Cuma Keok dari Tiga Negara, Mana Saja?","detikFinanceSelasa, 31 Agu 2021 09:50 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5703246/sri-mulyani-sebut-ekonomi-ri-cuma-keok-dari-tiga-negara-mana-saja
"Wisatawan Padati Puncak, DPRD Jabar: Manusiawi tapi Harus Taati Prokes!","detikNewsSelasa, 31 Agu 2021 09:39 WIB",https://news.detik.com/berita-jawa-barat/d-5703234/wisatawan-padati-puncak-dprd-jabar-manusiawi-tapi-harus-taati-prokes
"Waspada Varian Baru Corona C.1.2 Bisa Hindari Antibodi, Ini Peringatan Peneliti","detikHealthSelasa, 31 Agu 2021 09:32 WIB",https://health.detik.com/berita-detikhealth/d-5703230/waspada-varian-baru-corona-c12-bisa-hindari-antibodi-ini-peringatan-peneliti
Isi Kapal Pesiar 18+ sampai Serbuan Turis Balas Dendam,"detikTravelSelasa, 31 Agu 2021 09:31 WIB",https://travel.detik.com/travel-news/d-5703199/isi-kapal-pesiar-18-sampai-serbuan-turis-balas-dendam
"Siswa Mulai Sekolah Tatap Muka, Ikuti 5 Tips Ini agar Tetap Aman","detikEduSelasa, 31 Agu 2021 09:30 WIB",https://www.detik.com/edu/sekolah/d-5702848/siswa-mulai-sekolah-tatap-muka-ikuti-5-tips-ini-agar-tetap-aman
"RI Gelar Perundingan Dagang dengan UEA Awal September, Ini yang Dibahas","detikFinanceSelasa, 31 Agu 2021 09:27 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5703322/ri-gelar-perundingan-dagang-dengan-uea-awal-september-ini-yang-dibahas
"Ayo Buruan Warga Surabaya yang Belum Vaksin, Simak Jadwal dan Lokasinya","detikNewsSelasa, 31 Agu 2021 09:18 WIB",https://news.detik.com/berita-jawa-timur/d-5703196/ayo-buruan-warga-surabaya-yang-belum-vaksin-simak-jadwal-dan-lokasinya
Ini Satu-satunya Titik Zona Merah COVID-19 Tersisa di DKI Jakarta,"detikHealthSelasa, 31 Agu 2021 09:02 WIB",https://health.detik.com/berita-detikhealth/d-5703171/ini-satu-satunya-titik-zona-merah-covid-19-tersisa-di-dki-jakarta
Kini Kuba Izinkan Penggunaan Bitcoin cs,"detikFinanceSelasa, 31 Agu 2021 09:01 WIB",https://finance.detik.com/fintech/d-5703170/kini-kuba-izinkan-penggunaan-bitcoin-cs
"IHSG Diprediksi Menguat, Ini Rekomendasi Saham Hari Ini","detikFinanceSelasa, 31 Agu 2021 08:59 WIB",https://finance.detik.com/market-research/d-5703169/ihsg-diprediksi-menguat-ini-rekomendasi-saham-hari-ini
Bupati Probolinggo-Suami Ditangkap KPK Dalam Pusaran Jual Beli Jabatan Kades,"detikNewsSelasa, 31 Agu 2021 08:55 WIB",https://news.detik.com/berita-jawa-timur/d-5703168/bupati-probolinggo-suami-ditangkap-kpk-dalam-pusaran-jual-beli-jabatan-kades
"Banyak Daerah Turun Level PPKM, Ganjar: Pembukaan Obwis Diuji Coba Dulu!","detikNewsSelasa, 31 Agu 2021 08:54 WIB",https://news.detik.com/berita-jawa-tengah/d-5703164/banyak-daerah-turun-level-ppkm-ganjar-pembukaan-obwis-diuji-coba-dulu
"India Alami Kenaikan Covid-19 Lagi, Menkes Imbau 'Eling lan Waspodo'","detikHealthSelasa, 31 Agu 2021 08:46 WIB",https://health.detik.com/detiktv/d-5703161/india-alami-kenaikan-covid-19-lagi-menkes-imbau-eling-lan-waspodo
"Waspada Kondisi Happy Hypoxia pada Pasien COVID-19, Ini Gejalanya","detikHealthSelasa, 31 Agu 2021 08:35 WIB",https://health.detik.com/infografis/d-5702862/waspada-kondisi-happy-hypoxia-pada-pasien-covid-19-ini-gejalanya
"Kemenperin Cek Uji Coba Operasional 100% Sektor Esensial, Apa Hasilnya?","detikFinanceSelasa, 31 Agu 2021 08:31 WIB",https://finance.detik.com/industri/d-5703202/kemenperin-cek-uji-coba-operasional-100-sektor-esensial-apa-hasilnya
"Vaksinasi Boleh Ranking 6, Soal Ketahanan pada COVID-19 RI Ranking 3 Terbawah","detikHealthSelasa, 31 Agu 2021 08:31 WIB",https://health.detik.com/berita-detikhealth/d-5703156/vaksinasi-boleh-ranking-6-soal-ketahanan-pada-covid-19-ri-ranking-3-terbawah
"PPKM Diperpanjang, Tak Ada Lagi Daerah di Jabar yang Terapkan Level 4","detikNewsSelasa, 31 Agu 2021 08:25 WIB",https://news.detik.com/berita-jawa-barat/d-5703143/ppkm-diperpanjang-tak-ada-lagi-daerah-di-jabar-yang-terapkan-level-4
"Jokowi Bertolak ke Cirebon-Kuningan, Cek Vaksinasi COVID dari Pintu ke Pintu","detikNewsSelasa, 31 Agu 2021 08:21 WIB",https://news.detik.com/berita/d-5703135/jokowi-bertolak-ke-cirebon-kuningan-cek-vaksinasi-covid-dari-pintu-ke-pintu
IDAI Jatim: Vaksinasi Anak Usia 12 Tahun ke Atas di Jatim Kurang dari 10%,"detikNewsSelasa, 31 Agu 2021 08:14 WIB",https://news.detik.com/berita-jawa-timur/d-5703159/idai-jatim-vaksinasi-anak-usia-12-tahun-ke-atas-di-jatim-kurang-dari-10
Ragam Cerita Hari Pertama Sekolah Tatap Muka di Jakarta,"detikNewsSelasa, 31 Agu 2021 08:13 WIB",https://news.detik.com/berita/d-5703131/ragam-cerita-hari-pertama-sekolah-tatap-muka-di-jakarta
Jokowi Akan Resmikan Bendungan Kuningan-Tinjau Vaksinasi Santri Hari Ini,"detikNewsSelasa, 31 Agu 2021 08:13 WIB",https://news.detik.com/berita-jawa-barat/d-5703130/jokowi-akan-resmikan-bendungan-kuningan-tinjau-vaksinasi-santri-hari-ini
Satgas Gandeng Pelaku Seni hingga Tokoh Agama Keroyokan Lawan Corona,"detikNewsSelasa, 31 Agu 2021 08:05 WIB",https://news.detik.com/berita/d-5702859/satgas-gandeng-pelaku-seni-hingga-tokoh-agama-keroyokan-lawan-corona
"Menkes Sebut Vaksinasi COVID-19 RI Ranking ke-6 Dunia, Ini Komentar IDI","detikHealthSelasa, 31 Agu 2021 08:05 WIB",https://health.detik.com/berita-detikhealth/d-5703127/menkes-sebut-vaksinasi-covid-19-ri-ranking-ke-6-dunia-ini-komentar-idi
"Kebut Vaksinasi, Pemprov Jabar Gandeng Tokopedia","detikNewsSelasa, 31 Agu 2021 08:00 WIB",https://news.detik.com/berita/d-5702810/kebut-vaksinasi-pemprov-jabar-gandeng-tokopedia
UI Hasilkan 3.890 Kekayaan Intelektual dalam Waktu 6 Tahun Terakhir,"detikEduSelasa, 31 Agu 2021 07:59 WIB",https://www.detik.com/edu/perguruan-tinggi/d-5702924/ui-hasilkan-3890-kekayaan-intelektual-dalam-waktu-6-tahun-terakhir
"Nilai PTM Hari Pertama Berjalan Baik, Wagub DKI Siap Buka 1.500 Sekolah","detikNewsSelasa, 31 Agu 2021 07:54 WIB",https://news.detik.com/berita/d-5703121/nilai-ptm-hari-pertama-berjalan-baik-wagub-dki-siap-buka-1500-sekolah
Kondisi Pusat Kuliner Karawaci di Aset yang Disita Satgas BLBI,"detikFinanceSelasa, 31 Agu 2021 07:36 WIB",https://finance.detik.com/berita-ekonomi-bisnis/d-5702976/kondisi-pusat-kuliner-karawaci-di-aset-yang-disita-satgas-blbi
"Bertemu Jokowi di Istana, PGI Usul Vaksinator COVID di Papua Bukan TNI-Polri","detikNewsSelasa, 31 Agu 2021 07:33 WIB",https://news.detik.com/berita/d-5703113/bertemu-jokowi-di-istana-pgi-usul-vaksinator-covid-di-papua-bukan-tni-polri
Catat! Ini Protokol Kesehatan Terbaru untuk Pekerja Seni,"detikNewsSelasa, 31 Agu 2021 07:30 WIB",https://news.detik.com/berita/d-5702549/catat-ini-protokol-kesehatan-terbaru-untuk-pekerja-seni
Tak Henti Kritikan Akibat Acara Kepala Daerah Picu Kerumunan,"detikNewsSelasa, 31 Agu 2021 07:28 WIB",https://news.detik.com/berita/d-5703110/tak-henti-kritikan-akibat-acara-kepala-daerah-picu-kerumunan
"Baru Lagi! Varian C.1.2 Muncul di Afrika Selatan, Lebih Kuat dari Delta?","detikHealthSelasa, 31 Agu 2021 07:27 WIB",https://health.detik.com/berita-detikhealth/d-5703109/baru-lagi-varian-c12-muncul-di-afrika-selatan-lebih-kuat-dari-delta
